file,model,agent_type,reassurance_type,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-04-17T22-46-45__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep1.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,3,85.0,1.0,3,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,1,50.0,1.0,6,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,2,55.0,1.0,6,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,3,60.0,1.0,6,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,4,65.0,1.0,6,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,5,70.0,1.0,6,jtc / calibrated
2026-04-17T22-50-54__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,6,75.0,1.0,6,jtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,1,20.0,1.0,6,nonjtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,2,35.0,1.0,6,nonjtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,3,45.0,1.0,6,nonjtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,4,60.0,1.0,6,nonjtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,5,70.0,1.0,6,nonjtc / calibrated
2026-04-17T23-04-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,6,80.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,1,50.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,2,55.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,3,50.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,4,60.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-21__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep1.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,6,70.0,1.0,6,nonjtc / calibrated
2026-04-17T22-47-35__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,1,50.0,1.0,5,jtc / calibrated
2026-04-17T22-47-35__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,2,55.0,1.0,5,jtc / calibrated
2026-04-17T22-47-35__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,3,65.0,1.0,5,jtc / calibrated
2026-04-17T22-47-35__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,4,75.0,1.0,5,jtc / calibrated
2026-04-17T22-47-35__x_ai_grok_4_fast__jtc__calibrated__sequence_1__rep3.json,x-ai/grok-4-fast,jtc,calibrated,sequence_1,5,85.0,1.0,5,jtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,4,52.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-34-03__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep10.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,6,75.0,1.0,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,1,20.0,,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,2,35.0,,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,3,40.0,,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,4,45.0,,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,5,50.0,,6,nonjtc / calibrated
2026-04-17T23-09-49__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep9.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,6,60.0,,6,nonjtc / calibrated
2026-04-17T23-02-57__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,1,20.0,1.0,5,jtc / miscalibrated
2026-04-17T23-02-57__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,2,35.0,1.0,5,jtc / miscalibrated
2026-04-17T23-02-57__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,3,45.0,1.0,5,jtc / miscalibrated
2026-04-17T23-02-57__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,4,60.0,1.0,5,jtc / miscalibrated
2026-04-17T23-02-57__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,5,80.0,1.0,5,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,1,45.0,1.0,6,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,2,60.0,1.0,6,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,3,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,4,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,5,68.0,1.0,6,jtc / miscalibrated
2026-04-17T22-25-18__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep9.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,6,78.0,1.0,6,jtc / miscalibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,1,40.0,,6,jtc / calibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,2,70.0,,6,jtc / calibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,3,50.0,,6,jtc / calibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,4,45.0,,6,jtc / calibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,5,50.0,,6,jtc / calibrated
2026-04-17T22-53-58__x_ai_grok_4_fast__jtc__calibrated__sequence_2__rep8.json,x-ai/grok-4-fast,jtc,calibrated,sequence_2,6,55.0,,6,jtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,4,55.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,5,65.0,1.0,6,nonjtc / calibrated
2026-04-17T22-36-54__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_2__rep7.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_2,6,72.0,1.0,6,nonjtc / calibrated
2026-04-17T23-18-42__openai_gpt_5_4__jtc__calibrated__sequence_2__rep1.json,openai/gpt-5.4,jtc,calibrated,sequence_2,1,58.0,0.0,3,jtc / calibrated
2026-04-17T23-18-42__openai_gpt_5_4__jtc__calibrated__sequence_2__rep1.json,openai/gpt-5.4,jtc,calibrated,sequence_2,2,64.0,0.0,3,jtc / calibrated
2026-04-17T23-18-42__openai_gpt_5_4__jtc__calibrated__sequence_2__rep1.json,openai/gpt-5.4,jtc,calibrated,sequence_2,3,84.0,0.0,3,jtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,1,50.0,1.0,6,nonjtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,2,55.0,1.0,6,nonjtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,3,60.0,1.0,6,nonjtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,4,65.0,1.0,6,nonjtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,5,70.0,1.0,6,nonjtc / calibrated
2026-04-17T23-05-28__x_ai_grok_4_fast__nonjtc__calibrated__sequence_1__rep5.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_1,6,75.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,1,0.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,2,30.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,4,45.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,5,60.0,1.0,6,nonjtc / calibrated
2026-04-17T23-07-39__x_ai_grok_4_fast__nonjtc__calibrated__sequence_2__rep2.json,x-ai/grok-4-fast,nonjtc,calibrated,sequence_2,6,70.0,1.0,6,nonjtc / calibrated
2026-04-17T23-22-53__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,1,18.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-53__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,2,34.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-53__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,3,42.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-53__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,4,72.0,1.0,5,nonjtc / calibrated
2026-04-17T23-22-53__openai_gpt_5_4__nonjtc__calibrated__sequence_1__rep6.json,openai/gpt-5.4,nonjtc,calibrated,sequence_1,5,88.0,1.0,5,nonjtc / calibrated
2026-04-17T22-14-08__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,1,45.0,1.0,5,jtc / calibrated
2026-04-17T22-14-08__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,2,55.0,1.0,5,jtc / calibrated
2026-04-17T22-14-08__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,3,65.0,1.0,5,jtc / calibrated
2026-04-17T22-14-08__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,4,75.0,1.0,5,jtc / calibrated
2026-04-17T22-14-08__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep1.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,5,82.0,1.0,5,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,1,45.0,1.0,6,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,2,55.0,1.0,6,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,3,65.0,1.0,6,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,4,75.0,1.0,6,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,5,82.0,1.0,6,jtc / calibrated
2026-04-17T22-14-31__anthropic_claude_opus_4_6__jtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,jtc,calibrated,sequence_1,6,82.0,1.0,6,jtc / calibrated
2026-04-17T23-18-26__openai_gpt_5_4__jtc__calibrated__sequence_1__rep9.json,openai/gpt-5.4,jtc,calibrated,sequence_1,1,52.0,1.0,3,jtc / calibrated
2026-04-17T23-18-26__openai_gpt_5_4__jtc__calibrated__sequence_1__rep9.json,openai/gpt-5.4,jtc,calibrated,sequence_1,2,64.0,1.0,3,jtc / calibrated
2026-04-17T23-18-26__openai_gpt_5_4__jtc__calibrated__sequence_1__rep9.json,openai/gpt-5.4,jtc,calibrated,sequence_1,3,84.0,1.0,3,jtc / calibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,1,15.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,2,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,3,50.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,4,60.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,5,68.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-43-36__anthropic_claude_opus_4_6__nonjtc__miscalibrated__sequence_2__rep3.json,anthropic/claude-opus-4.6,nonjtc,miscalibrated,sequence_2,6,72.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,1,20.0,,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,2,35.0,,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,3,45.0,,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,4,55.0,,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,5,65.0,,6,nonjtc / miscalibrated
2026-04-17T23-17-20__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_2__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_2,6,70.0,,6,nonjtc / miscalibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,1,15.0,1.0,6,nonjtc / calibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,2,25.0,1.0,6,nonjtc / calibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,3,40.0,1.0,6,nonjtc / calibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,4,50.0,1.0,6,nonjtc / calibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,5,60.0,1.0,6,nonjtc / calibrated
2026-04-17T22-30-37__anthropic_claude_opus_4_6__nonjtc__calibrated__sequence_1__rep2.json,anthropic/claude-opus-4.6,nonjtc,calibrated,sequence_1,6,68.0,1.0,6,nonjtc / calibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,1,20.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,2,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,3,40.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,4,45.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,5,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-13-39__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep10.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,6,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,1,45.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,2,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,3,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,4,60.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,5,72.0,1.0,6,jtc / miscalibrated
2026-04-17T22-24-33__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_1__rep7.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_1,6,80.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,1,40.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,2,55.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,3,45.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,4,50.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,5,62.0,1.0,6,jtc / miscalibrated
2026-04-17T22-26-30__anthropic_claude_opus_4_6__jtc__miscalibrated__sequence_2__rep2.json,anthropic/claude-opus-4.6,jtc,miscalibrated,sequence_2,6,65.0,1.0,6,jtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,1,0.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,2,20.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,3,35.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,4,55.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,5,65.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-10-26__x_ai_grok_4_fast__nonjtc__miscalibrated__sequence_1__rep1.json,x-ai/grok-4-fast,nonjtc,miscalibrated,sequence_1,6,75.0,1.0,6,nonjtc / miscalibrated
2026-04-17T23-00-01__x_ai_grok_4_fast__jtc__miscalibrated__sequence_2__rep1.json,x-ai/grok-4-fast,jtc,miscalibrated,sequence_2,1,50.0,1.0,5,jtc / miscalibrated
